physical_cores,logical_cores,max_cpu_frequency,min_cpu_frequency,total_ram,total_available_ram,total_swap,free_swap,start_time,stop_time,time_spend,task_count,task_type,current_cpu_frequency
6,12,4600.00Mhz,800.00Mhz,31.14GB,24.67GB,4.00GB,4.00GB,1621939792.07268,1621939803.3328,11.2601161003113,10,12,2397.14Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,24.74GB,4.00GB,4.00GB,1621939894.75452,1621939897.14889,2.39436841011047,1,7,2818.09Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,24.71GB,4.00GB,4.00GB,1621939984.8652,1621939988.98877,4.1235728263855,532,3,2235.95Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,24.71GB,4.00GB,4.00GB,1621939989.2727,1621939990.95302,1.68032336235046,532,4,900.10Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.62GB,66.50GB,66.50GB,1621939992.03591,1621939993.55094,1.51502919197083,414,10,2549.79Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,24.71GB,4.00GB,4.00GB,1621939991.60739,1621939993.52742,1.92003011703491,532,5,2167.21Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.62GB,66.50GB,66.50GB,1621939993.83288,1621939996.74241,2.9095299243927,414,3,3611.81Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.54GB,66.50GB,66.50GB,1621939997.04267,1621939998.82312,1.7804446220398,414,4,4299.70Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.62GB,66.50GB,66.50GB,1621939999.14856,1621940002.55496,3.40639615058899,414,5,2355.44Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.62GB,66.50GB,66.50GB,1621940004.17717,1621940005.66783,1.49066209793091,2660,10,2650.05Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.61GB,66.50GB,66.50GB,1621940006.04868,1621940009.15284,3.10415959358215,2660,3,4300.68Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.32GB,66.50GB,66.50GB,1621940009.41592,1621940010.92376,1.50784635543823,2660,4,4299.93Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.62GB,66.50GB,66.50GB,1621940011.25803,1621940013.03046,1.77243065834045,2660,5,4299.75Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.39GB,66.50GB,66.50GB,1621940015.42343,1621940016.93735,1.51391124725342,2364,10,4298.46Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.65GB,66.50GB,66.50GB,1621940017.55758,1621940020.07004,2.51246452331543,2364,3,2504.22Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.59GB,66.50GB,66.50GB,1621940020.36782,1621940021.95902,1.59118986129761,2364,4,1239.29Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.54GB,66.50GB,66.50GB,1621940022.26697,1621940024.65663,2.38965773582458,2364,5,4300.11Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.64GB,66.50GB,66.50GB,1621940026.98283,1621940028.15614,1.17330622673035,715,10,1088.99Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.63GB,66.50GB,66.50GB,1621940028.46559,1621940031.06649,2.60090613365173,715,3,2593.87Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.61GB,66.50GB,66.50GB,1621940031.64039,1621940033.7972,2.15681004524231,715,4,1382.37Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.62GB,66.50GB,66.50GB,1621940034.0885,1621940035.95186,1.86335897445679,715,5,4300.19Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.56GB,66.50GB,66.50GB,1621940037.31862,1621940039.27129,1.95267152786255,8841,10,4299.67Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.50GB,66.50GB,66.50GB,1621940039.54979,1621940041.95623,2.40643763542175,8841,3,3535.02Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.40GB,66.50GB,66.50GB,1621940042.26444,1621940044.47733,2.2128918170929,8841,4,2304.11Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.49GB,66.50GB,66.50GB,1621940044.9846,1621940047.33288,2.34828615188599,8841,5,2067.97Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.43GB,66.50GB,66.50GB,1621940049.37984,1621940051.04649,1.66665363311768,83,10,4300.07Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.56GB,66.50GB,66.50GB,1621940051.31064,1621940054.46466,3.15402007102966,83,3,979.46Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.56GB,66.50GB,66.50GB,1621940055.18205,1621940056.81971,1.63766145706177,83,4,1576.37Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.27GB,66.50GB,66.50GB,1621940057.25403,1621940060.38147,3.12743330001831,83,5,4300.74Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.53GB,66.50GB,66.50GB,1621940061.91458,1621940063.14559,1.23101258277893,511,10,3516.80Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.56GB,66.50GB,66.50GB,1621940063.42176,1621940066.54784,3.12607741355896,511,3,900.15Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.30GB,66.50GB,66.50GB,1621940066.89295,1621940068.23581,1.34286522865295,511,4,4300.62Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.53GB,66.50GB,66.50GB,1621940068.55816,1621940070.5735,2.01533389091492,511,5,936.46Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.58GB,66.50GB,66.50GB,1621940072.42049,1621940074.66347,2.24298024177551,4100,10,4300.02Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.51GB,66.50GB,66.50GB,1621940075.02266,1621940078.06929,3.04663157463074,4100,3,2664.73Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.39GB,66.50GB,66.50GB,1621940078.55812,1621940080.18227,1.62414836883545,4100,4,4299.98Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.57GB,66.50GB,66.50GB,1621940080.45433,1621940082.50911,2.05478358268738,4100,5,1237.31Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.30GB,66.50GB,66.50GB,1621940084.79374,1621940088.4127,3.61896228790283,2364,10,4299.61Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.55GB,66.50GB,66.50GB,1621940089.88991,1621940099.07155,9.18163084983826,2364,3,1142.03Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.55GB,66.50GB,66.50GB,1621940099.45516,1621940101.42711,1.97195029258728,2364,4,2341.78Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.55GB,66.50GB,66.50GB,1621940101.75998,1621940103.92299,2.16301131248474,2364,5,1013.67Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.67GB,66.50GB,66.50GB,1621940105.5431,1621940106.78991,1.24680924415588,614,10,4299.96Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.67GB,66.50GB,66.50GB,1621940107.05739,1621940109.65323,2.59583592414856,614,3,3019.93Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.66GB,66.50GB,66.50GB,1621940109.92415,1621940111.31732,1.39317107200623,614,4,3151.09Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.64GB,66.50GB,66.50GB,1621940111.62341,1621940113.3778,1.75439381599426,614,5,4299.28Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.68GB,66.50GB,66.50GB,1621940115.0959,1621940117.05361,1.95770406723022,788,10,4299.58Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.67GB,66.50GB,66.50GB,1621940117.32955,1621940120.74154,3.41199922561645,788,3,4223.64Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.47GB,66.50GB,66.50GB,1621940121.01863,1621940122.46719,1.44855690002441,788,4,4300.16Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.64GB,66.50GB,66.50GB,1621940122.75267,1621940124.49919,1.74652433395386,788,5,4210.18Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.64GB,66.50GB,66.50GB,1621940125.84043,1621940127.17206,1.33162713050842,628,10,4259.27Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.52GB,66.50GB,66.50GB,1621940127.45552,1621940130.37739,2.92186808586121,628,3,4299.87Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.64GB,66.50GB,66.50GB,1621940130.99285,1621940133.60072,2.60787200927734,628,4,3296.68Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.35GB,66.50GB,66.50GB,1621940133.92896,1621940139.60874,5.67978882789612,628,5,4300.00Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.63GB,66.50GB,66.50GB,1621940143.55353,1621940145.25921,1.70568370819092,551,10,4300.03Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.65GB,66.50GB,66.50GB,1621940145.59578,1621940151.85817,6.26239657402039,551,3,2279.98Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.61GB,66.50GB,66.50GB,1621940152.14526,1621940154.50839,2.36313128471375,551,4,4299.95Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.61GB,66.50GB,66.50GB,1621940154.91026,1621940156.82287,1.91261029243469,551,5,3609.03Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.64GB,66.50GB,66.50GB,1621940158.54,1621940159.93768,1.39768433570862,893,10,4300.17Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.64GB,66.50GB,66.50GB,1621940160.20598,1621940169.27936,9.07338213920593,893,3,3357.43Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.68GB,66.50GB,66.50GB,1621940170.07391,1621940173.98422,3.91031122207642,893,4,3495.82Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.68GB,66.50GB,66.50GB,1621940174.80764,1621940179.34993,4.54228448867798,893,5,4299.88Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.64GB,66.50GB,66.50GB,1621940182.14826,1621940184.80271,2.65444827079773,2364,10,4296.97Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.58GB,66.50GB,66.50GB,1621940185.57549,1621940188.6286,3.0531177520752,2364,3,4300.04Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.60GB,66.50GB,66.50GB,1621940188.98074,1621940191.08738,2.10663866996765,2364,4,4299.88Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.32GB,66.50GB,66.50GB,1621940191.83639,1621940195.70929,3.87289953231812,2364,5,3257.15Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.35GB,66.50GB,66.50GB,1621940198.4125,1621940202.9817,4.56920671463013,520,10,3231.51Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,851.42MB,93.46GB,10.97GB,1621976161.92944,1621976168.64257,6.71313309669495,2555,3,2095.00Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,859.82MB,93.46GB,10.97GB,1621976168.74253,1621976173.09458,4.35204219818115,2555,4,2095.00Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,860.72MB,93.46GB,10.97GB,1621976173.192,1621976178.27267,5.0806736946106,2555,5,2095.00Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,18.98GB,66.50GB,66.50GB,1621940203.66479,1621940230.27226,26.6074628829956,520,3,4299.94Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.35GB,66.50GB,66.50GB,1621940231.04351,1621940234.5748,3.53128409385681,520,4,2492.31Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.30GB,66.50GB,66.50GB,1621940235.5122,1621940238.89543,3.38322997093201,520,5,4281.12Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.27GB,66.50GB,66.50GB,1621940241.06601,1621940244.56793,3.50191640853882,8841,10,1759.16Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.27GB,66.50GB,66.50GB,1621940244.88349,1621940247.57557,2.69207549095154,8841,3,1209.27Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.27GB,66.50GB,66.50GB,1621940248.08743,1621940250.55511,2.46768236160278,8841,4,3254.30Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.18GB,66.50GB,66.50GB,1621940253.92171,1621940272.67376,18.7520437240601,8841,5,4299.90Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.75GB,66.50GB,66.50GB,1621940280.27379,1621940281.97245,1.69866228103638,3896,10,1411.57Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.74GB,66.50GB,66.50GB,1621940282.25792,1621940285.32381,3.06589007377625,3896,3,1843.46Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.74GB,66.50GB,66.50GB,1621940286.47923,1621940288.89621,2.4169807434082,3896,4,1375.60Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.74GB,66.50GB,66.50GB,1621940289.21363,1621940292.3139,3.10026788711548,3896,5,1210.94Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.44GB,66.50GB,66.50GB,1621940294.66166,1621940296.2254,1.56373977661133,1058,10,4300.71Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.73GB,66.50GB,66.50GB,1621940296.58642,1621940300.38501,3.79858875274658,1058,3,1790.20Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.73GB,66.50GB,66.50GB,1621940300.74047,1621940304.34918,3.60870909690857,1058,4,1233.93Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.55GB,66.50GB,66.50GB,1621940307.04804,1621940311.77574,4.72769999504089,1058,5,4299.96Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.65GB,66.50GB,66.50GB,1621940318.03676,1621940320.01634,1.97957491874695,2016,10,4299.93Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.76GB,66.50GB,66.50GB,1621940320.4495,1621940322.68383,2.23432540893555,2016,3,2558.68Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.76GB,66.50GB,66.50GB,1621940322.98275,1621940324.83791,1.85516357421875,2016,4,3519.85Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.75GB,66.50GB,66.50GB,1621940325.1292,1621940327.35818,2.22898411750793,2016,5,2622.70Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,24.69GB,4.00GB,4.00GB,1621940120.85844,1621940330.64322,209.784783124924,967,5,900.13Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.74GB,66.50GB,66.50GB,1621940329.99149,1621940331.35202,1.3605227470398,571,10,1883.33Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,24.71GB,4.00GB,4.00GB,1621940330.99519,1621940331.82741,0.83221960067749,1,12,1459.74Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.73GB,66.50GB,66.50GB,1621940331.65856,1621940334.28063,2.62207221984863,571,3,4300.00Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.64GB,66.50GB,66.50GB,1621940334.57335,1621940336.33266,1.75931811332703,571,4,4299.78Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.73GB,66.50GB,66.50GB,1621940336.6053,1621940338.61833,2.01302790641785,571,5,4299.10Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.77GB,66.50GB,66.50GB,1621940340.02776,1621940342.09223,2.06447219848633,673,10,1999.96Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.78GB,66.50GB,66.50GB,1621940342.38239,1621940345.28785,2.90545129776001,673,3,4292.16Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.77GB,66.50GB,66.50GB,1621940345.55178,1621940346.98456,1.43278694152832,673,4,1266.91Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.58GB,66.50GB,66.50GB,1621940347.34312,1621940349.06312,1.72000885009766,673,5,4300.20Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.77GB,66.50GB,66.50GB,1621940350.38767,1621940351.99607,1.60840320587158,532,10,3395.56Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.75GB,66.50GB,66.50GB,1621940352.36128,1621940355.42577,3.06449031829834,532,3,2138.96Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.46GB,66.50GB,66.50GB,1621940356.75599,1621940358.11099,1.35499691963196,414,10,4300.37Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.74GB,66.50GB,66.50GB,1621940358.47672,1621940362.56503,4.08830952644348,414,3,1089.24Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.68GB,66.50GB,66.50GB,1621940362.92743,1621940364.94755,2.02012228965759,414,4,4300.02Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.75GB,66.50GB,66.50GB,1621940365.4181,1621940367.65621,2.23810195922852,414,5,1975.79Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.74GB,66.50GB,66.50GB,1621940369.31512,1621940370.7402,1.42508578300476,2660,10,1399.81Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.43GB,66.50GB,66.50GB,1621940414.92266,1621940417.94568,3.02300977706909,414,10,4300.09Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.65GB,66.50GB,66.50GB,1621940418.4161,1621940421.79374,3.37763214111328,414,3,2394.40Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.64GB,66.50GB,66.50GB,1621940422.12139,1621940424.55432,2.43292880058289,414,4,2119.57Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.64GB,66.50GB,66.50GB,1621940425.16123,1621940427.55672,2.39549231529236,414,5,2726.48Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.64GB,66.50GB,66.50GB,1621940431.22282,1621940433.37071,2.14788293838501,2660,10,2315.88Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.64GB,66.50GB,66.50GB,1621940433.81362,1621940436.46583,2.65220832824707,2660,3,2503.18Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.64GB,66.50GB,66.50GB,1621940437.92769,1621940440.53567,2.60797262191772,2660,4,2194.48Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.35GB,66.50GB,66.50GB,1621940441.13595,1621940443.86545,2.72949934005737,2660,5,4299.88Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.64GB,66.50GB,66.50GB,1621940445.92212,1621940448.21245,2.2903254032135,2364,10,2277.54Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.64GB,66.50GB,66.50GB,1621940448.94496,1621940452.87757,3.93260431289673,2364,3,2359.74Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.62GB,66.50GB,66.50GB,1621940453.60485,1621940456.21092,2.60607004165649,2364,4,3506.83Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,24.57GB,4.00GB,4.00GB,1621940497.8646,1621940750.74727,252.882668733597,158,5,900.08Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,24.59GB,4.00GB,4.00GB,1621940751.13918,1621940790.78749,39.6483042240143,10,12,900.00Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,24.43GB,4.00GB,4.00GB,1621940884.80763,1621941103.02558,218.21794629097,158,5,1289.82Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,24.42GB,4.00GB,4.00GB,1621941103.86462,1621941111.02389,7.15926647186279,1,12,1494.43Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,24.43GB,4.00GB,4.00GB,1621941092.47513,1621941123.2406,30.7654731273651,532,3,900.10Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,24.45GB,4.00GB,4.00GB,1621941126.17331,1621941132.04425,5.87094235420227,532,4,1032.87Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,24.44GB,4.00GB,4.00GB,1621941135.87372,1621941141.22268,5.34895730018616,532,5,900.06Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,27.80GB,2.00GB,2.00GB,1621942055.16914,1621942320.6267,265.45755982399,423,3,2593.92Mhz
12,12,2095.00Mhz,0.00Mhz,32.00GB,873.47MB,93.46GB,11.07GB,1621978344.73676,1621978348.47055,3.73379492759705,3,7,2095.00Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,27.79GB,2.00GB,2.00GB,1621942712.11452,1621942806.16516,94.0506489276886,158,3,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,27.79GB,2.00GB,2.00GB,1621942896.55074,1621943046.99332,150.442578077316,158,10,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,27.79GB,2.00GB,2.00GB,1621943047.04292,1621943136.99237,89.9494497776032,158,4,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,27.78GB,2.00GB,2.00GB,1621943137.036,1621943227.69243,90.6564304828644,158,3,2593.92Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,27.78GB,2.00GB,2.00GB,1621943227.74517,1621943487.06255,259.317378759384,158,5,2593.92Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,23.98GB,4.00GB,4.00GB,1621943792.59667,1621943821.91794,29.3212742805481,532,3,1188.59Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,23.97GB,4.00GB,4.00GB,1621943824.45727,1621943831.15725,6.69998908042908,532,4,998.97Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,23.99GB,4.00GB,4.00GB,1621943832.40259,1621943837.36686,4.964271068573,532,5,1860.76Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,24.05GB,4.00GB,4.00GB,1621943955.98243,1621943968.95102,12.9685952663422,532,3,1198.62Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,24.04GB,4.00GB,4.00GB,1621943970.94315,1621943975.31059,4.36743998527527,532,4,952.79Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,24.04GB,4.00GB,4.00GB,1621943977.31454,1621943982.1658,4.85126805305481,532,5,2262.08Mhz
8,8,0.00Mhz,0.00Mhz,31.33GB,27.72GB,2.00GB,2.00GB,1621943599.22629,1621944046.64921,447.422922849655,158,8,2593.92Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,24.03GB,4.00GB,4.00GB,1621944075.94996,1621944092.75257,16.8026103973389,532,3,900.15Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,24.01GB,4.00GB,4.00GB,1621944096.03289,1621944105.84152,9.80862712860107,532,4,2249.40Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,23.95GB,4.00GB,4.00GB,1621944106.81128,1621944123.15935,16.3480746746063,532,5,1152.68Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,23.59GB,4.00GB,4.00GB,1621945071.03952,1621945076.3974,5.3578794002533,1,7,3929.07Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.32GB,66.50GB,66.50GB,1621945134.44412,1621945135.86749,1.42336583137512,414,10,3700.01Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.06GB,66.50GB,66.50GB,1621945136.14125,1621945142.61861,6.47736668586731,414,3,1897.69Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.14GB,66.50GB,66.50GB,1621945143.59278,1621945147.36991,3.77712941169739,414,4,1448.10Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.11GB,66.50GB,66.50GB,1621945147.80604,1621945155.1465,7.34046125411987,414,5,2623.62Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,18.85GB,66.50GB,66.50GB,1621945157.89149,1621945159.45985,1.56836032867432,2660,10,4324.89Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.09GB,66.50GB,66.50GB,1621945160.22804,1621945163.88124,3.65320301055908,2660,3,4299.93Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.09GB,66.50GB,66.50GB,1621945164.66894,1621945169.05091,4.38196969032288,2660,4,4300.53Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.07GB,66.50GB,66.50GB,1621945169.73292,1621945174.46658,4.73365998268127,2660,5,2769.31Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.06GB,66.50GB,66.50GB,1621945176.3996,1621945178.18573,1.78613233566284,2364,10,1636.64Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,18.84GB,66.50GB,66.50GB,1621945179.00437,1621945185.07397,6.06959390640259,2364,3,4373.49Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.04GB,66.50GB,66.50GB,1621945185.58844,1621945188.26803,2.67959403991699,2364,4,942.18Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,18.84GB,66.50GB,66.50GB,1621945188.909,1621945190.78705,1.87805080413818,2364,5,4298.67Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,18.83GB,66.50GB,66.50GB,1621945193.69078,1621945195.15174,1.46096563339233,715,10,4299.72Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,18.85GB,66.50GB,66.50GB,1621945195.49839,1621945200.00234,4.50394773483276,715,3,4301.33Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.32GB,66.50GB,66.50GB,1621945200.53173,1621945203.32441,2.79268026351929,715,4,900.01Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.33GB,66.50GB,66.50GB,1621945203.8149,1621945206.59729,2.78239750862122,715,5,899.97Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.34GB,66.50GB,66.50GB,1621945208.95532,1621945212.41408,3.45876884460449,8841,10,1280.91Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,19.17GB,66.50GB,66.50GB,1621945213.50335,1621945222.88467,9.38131666183472,8841,3,4300.34Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,18.86GB,66.50GB,66.50GB,1621945225.13889,1621945227.16552,2.02662944793701,8841,4,4300.33Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,18.58GB,66.50GB,66.50GB,1621945227.64686,1621945230.36775,2.72089457511902,8841,5,4299.70Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,18.30GB,66.50GB,66.50GB,1621945233.04699,1621945234.80977,1.76277565956116,83,10,4298.92Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,18.56GB,66.50GB,66.50GB,1621945235.11444,1621945238.97249,3.85804986953735,83,3,4095.21Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,18.31GB,66.50GB,66.50GB,1621945239.56917,1621945242.20512,2.63594245910645,83,4,4299.67Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,18.51GB,66.50GB,66.50GB,1621945244.61949,1621945248.89273,4.27323865890503,83,5,1100.13Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,18.30GB,66.50GB,66.50GB,1621945259.30779,1621945262.23474,2.9269540309906,511,10,4300.05Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,18.60GB,66.50GB,66.50GB,1621945262.57159,1621945268.42715,5.85555624961853,511,3,1560.65Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,18.43GB,66.50GB,66.50GB,1621945268.96457,1621945271.54028,2.57570791244507,511,4,4300.28Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,23.53GB,4.00GB,4.00GB,1621945263.73174,1621945271.49205,7.76031804084778,1,7,3810.03Mhz
